,c_trust,sight_radius,reward_patch_dim,sim index,run index,time to first food,num birds failed
0,0.0,5,1,0,0,17.22222222222222,2
1,0.0,5,1,0,1,11.444444444444445,1
2,0.0,5,2,1,0,27.333333333333332,4
3,0.0,5,2,1,1,24.0,3
4,0.0,5,4,2,0,40.55555555555556,7
5,0.0,5,4,2,1,45.333333333333336,8
6,0.005,5,1,3,0,10.444444444444445,1
7,0.005,5,1,3,1,2.888888888888889,0
8,0.005,5,2,4,0,13.666666666666666,1
9,0.005,5,2,4,1,5.0,0
10,0.005,5,4,5,0,43.0,6
11,0.005,5,4,5,1,33.888888888888886,5
12,0.01,5,1,6,0,21.0,2
13,0.01,5,1,6,1,10.333333333333334,1
14,0.01,5,2,7,0,34.77777777777778,6
15,0.01,5,2,7,1,30.333333333333332,4
16,0.0,5,1,0,0,12.88888888888889,1
17,0.0,5,1,0,1,13.666666666666666,1
18,0.0,5,2,1,0,31.22222222222222,1
19,0.0,5,2,1,1,61.0,5
20,0.0,5,4,2,0,82.66666666666667,7
21,0.0,5,4,2,1,84.55555555555556,5
22,0.005,5,1,3,0,39.0,0
23,0.005,5,1,3,1,5.444444444444445,0
24,0.005,5,2,4,0,68.44444444444444,6
25,0.005,5,2,4,1,49.333333333333336,4
26,0.005,5,4,5,0,63.22222222222222,3
27,0.005,5,4,5,1,72.11111111111111,4
28,0.01,5,1,6,0,24.22222222222222,1
29,0.01,5,1,6,1,13.333333333333334,1
30,0.01,5,2,7,0,4.777777777777778,0
31,0.01,5,2,7,1,27.333333333333332,1
32,0.01,5,4,8,0,61.0,4
33,0.01,5,4,8,1,23.77777777777778,0
34,0.015,5,1,9,0,4.666666666666667,0
35,0.015,5,1,9,1,2.6666666666666665,0
36,0.015,5,2,10,0,35.333333333333336,1
37,0.015,5,2,10,1,36.22222222222222,1
38,0.015,5,4,11,0,26.444444444444443,2
39,0.015,5,4,11,1,29.0,1
40,0.02,5,1,12,0,13.222222222222221,0
41,0.02,5,1,12,1,7.333333333333333,0
42,0.02,5,2,13,0,41.888888888888886,3
43,0.02,5,2,13,1,46.888888888888886,4
44,0.02,5,4,14,0,98.66666666666667,8
45,0.02,5,4,14,1,80.55555555555556,3
46,0.025,5,1,15,0,29.11111111111111,1
47,0.025,5,1,15,1,17.333333333333332,1
48,0.025,5,2,16,0,13.777777777777779,1
49,0.025,5,2,16,1,68.66666666666667,6
50,0.025,5,4,17,0,34.888888888888886,0
51,0.025,5,4,17,1,36.0,3
52,0.030000000000000002,5,1,18,0,11.444444444444445,0
53,0.030000000000000002,5,1,18,1,5.555555555555555,0
54,0.030000000000000002,5,2,19,0,27.77777777777778,2
55,0.030000000000000002,5,2,19,1,28.88888888888889,1
56,0.030000000000000002,5,4,20,0,87.55555555555556,6
57,0.030000000000000002,5,4,20,1,49.55555555555556,2
58,0.035,5,1,21,0,25.11111111111111,0
59,0.035,5,1,21,1,2.3333333333333335,0
60,0.035,5,2,22,0,24.88888888888889,1
61,0.035,5,2,22,1,7.0,0
62,0.035,5,4,23,0,25.77777777777778,2
63,0.035,5,4,23,1,35.666666666666664,1
64,0.04,5,1,24,0,5.0,0
65,0.04,5,1,24,1,38.77777777777778,3
66,0.04,5,2,25,0,8.88888888888889,0
67,0.04,5,2,25,1,38.44444444444444,2
68,0.04,5,4,26,0,59.888888888888886,5
69,0.04,5,4,26,1,44.111111111111114,1
70,0.045,5,1,27,0,7.444444444444445,0
71,0.045,5,1,27,1,9.88888888888889,0
72,0.045,5,2,28,0,14.222222222222221,0
73,0.045,5,2,28,1,51.111111111111114,3
74,0.045,5,4,29,0,100.0,9
75,0.045,5,4,29,1,7.111111111111111,0
76,0.049999999999999996,5,1,30,0,3.111111111111111,0
77,0.049999999999999996,5,1,30,1,15.222222222222221,0
78,0.049999999999999996,5,2,31,0,21.444444444444443,0
79,0.049999999999999996,5,2,31,1,26.11111111111111,1
80,0.049999999999999996,5,4,32,0,29.0,0
81,0.049999999999999996,5,4,32,1,100.0,9
82,0.05499999999999999,5,1,33,0,2.4444444444444446,0
83,0.05499999999999999,5,1,33,1,14.777777777777779,1
84,0.05499999999999999,5,2,34,0,8.88888888888889,0
85,0.05499999999999999,5,2,34,1,33.666666666666664,1
86,0.05499999999999999,5,4,35,0,74.66666666666667,6
87,0.05499999999999999,5,4,35,1,68.88888888888889,6
88,0.05999999999999999,5,1,36,0,14.333333333333334,0
89,0.05999999999999999,5,1,36,1,21.444444444444443,0
90,0.05999999999999999,5,2,37,0,6.666666666666667,0
91,0.05999999999999999,5,2,37,1,55.666666666666664,4
92,0.05999999999999999,5,4,38,0,43.888888888888886,1
93,0.05999999999999999,5,4,38,1,51.77777777777778,2
94,0.06499999999999999,5,1,39,0,21.333333333333332,1
95,0.06499999999999999,5,1,39,1,21.333333333333332,0
96,0.06499999999999999,5,2,40,0,52.77777777777778,4
97,0.06499999999999999,5,2,40,1,20.11111111111111,0
98,0.06499999999999999,5,4,41,0,35.22222222222222,1
99,0.06499999999999999,5,4,41,1,14.666666666666666,0
100,0.06999999999999999,5,1,42,0,3.6666666666666665,0
101,0.06999999999999999,5,1,42,1,13.555555555555555,1
102,0.06999999999999999,5,2,43,0,65.66666666666667,5
103,0.06999999999999999,5,2,43,1,20.11111111111111,0
104,0.06999999999999999,5,4,44,0,22.666666666666668,1
105,0.06999999999999999,5,4,44,1,59.0,5
106,0.075,5,1,45,0,10.11111111111111,0
107,0.075,5,1,45,1,4.777777777777778,0
108,0.075,5,2,46,0,16.0,0
109,0.075,5,2,46,1,37.0,1
110,0.075,5,4,47,0,48.333333333333336,3
111,0.075,5,4,47,1,35.44444444444444,1
112,0.08,5,1,48,0,31.88888888888889,2
113,0.08,5,1,48,1,26.333333333333332,2
114,0.08,5,2,49,0,10.555555555555555,0
115,0.08,5,2,49,1,25.444444444444443,0
116,0.08,5,4,50,0,18.22222222222222,1
117,0.08,5,4,50,1,36.55555555555556,3
118,0.085,5,1,51,0,15.0,0
119,0.085,5,1,51,1,22.22222222222222,1
120,0.085,5,2,52,0,7.111111111111111,0
121,0.085,5,2,52,1,12.555555555555555,0
122,0.085,5,4,53,0,65.66666666666667,3
123,0.085,5,4,53,1,79.77777777777777,3
124,0.09000000000000001,5,1,54,0,14.333333333333334,1
125,0.09000000000000001,5,1,54,1,13.444444444444445,1
126,0.09000000000000001,5,2,55,0,16.444444444444443,1
127,0.09000000000000001,5,2,55,1,49.44444444444444,1
128,0.09000000000000001,5,4,56,0,17.555555555555557,0
129,0.09000000000000001,5,4,56,1,34.22222222222222,0
130,0.09500000000000001,5,1,57,0,5.0,0
131,0.09500000000000001,5,1,57,1,25.444444444444443,0
132,0.09500000000000001,5,2,58,0,26.22222222222222,1
133,0.09500000000000001,5,2,58,1,63.888888888888886,4
134,0.09500000000000001,5,4,59,0,48.666666666666664,4
135,0.09500000000000001,5,4,59,1,21.555555555555557,0
136,0.10000000000000002,5,1,60,0,4.444444444444445,0
137,0.10000000000000002,5,1,60,1,37.333333333333336,3
138,0.10000000000000002,5,2,61,0,35.111111111111114,0
139,0.10000000000000002,5,2,61,1,24.88888888888889,0
140,0.10000000000000002,5,4,62,0,60.888888888888886,5
141,0.10000000000000002,5,4,62,1,56.888888888888886,1
142,0.10500000000000002,5,1,63,0,5.444444444444445,0
143,0.10500000000000002,5,1,63,1,13.0,1
144,0.10500000000000002,5,2,64,0,17.22222222222222,0
145,0.10500000000000002,5,2,64,1,57.22222222222222,5
146,0.10500000000000002,5,4,65,0,32.333333333333336,2
147,0.10500000000000002,5,4,65,1,36.333333333333336,0
148,0.11000000000000003,5,1,66,0,4.555555555555555,0
149,0.11000000000000003,5,1,66,1,5.444444444444445,0
150,0.11000000000000003,5,2,67,0,19.555555555555557,0
151,0.11000000000000003,5,2,67,1,44.333333333333336,3
152,0.11000000000000003,5,4,68,0,15.222222222222221,0
153,0.11000000000000003,5,4,68,1,45.22222222222222,2
154,0.11500000000000003,5,1,69,0,6.777777777777778,0
155,0.11500000000000003,5,1,69,1,13.222222222222221,1
156,0.11500000000000003,5,2,70,0,8.0,0
157,0.11500000000000003,5,2,70,1,10.555555555555555,0
158,0.11500000000000003,5,4,71,0,25.22222222222222,1
159,0.11500000000000003,5,4,71,1,37.333333333333336,2
160,0.12000000000000004,5,1,72,0,2.2222222222222223,0
161,0.12000000000000004,5,1,72,1,5.666666666666667,0
162,0.12000000000000004,5,2,73,0,9.777777777777779,0
163,0.12000000000000004,5,2,73,1,4.555555555555555,0
164,0.12000000000000004,5,4,74,0,27.11111111111111,1
165,0.12000000000000004,5,4,74,1,41.55555555555556,0
166,0.12500000000000003,5,1,75,0,23.444444444444443,0
167,0.12500000000000003,5,1,75,1,17.666666666666668,1
168,0.12500000000000003,5,2,76,0,32.44444444444444,0
169,0.12500000000000003,5,2,76,1,28.11111111111111,2
170,0.12500000000000003,5,4,77,0,37.77777777777778,3
171,0.12500000000000003,5,4,77,1,35.44444444444444,1
172,0.13000000000000003,5,1,78,0,6.111111111111111,0
173,0.13000000000000003,5,1,78,1,14.11111111111111,0
174,0.13000000000000003,5,2,79,0,19.88888888888889,0
175,0.13000000000000003,5,2,79,1,20.88888888888889,0
176,0.13000000000000003,5,4,80,0,46.666666666666664,1
177,0.13000000000000003,5,4,80,1,27.666666666666668,1
178,0.13500000000000004,5,1,81,0,9.88888888888889,0
179,0.13500000000000004,5,1,81,1,16.11111111111111,1
180,0.13500000000000004,5,2,82,0,37.666666666666664,3
181,0.13500000000000004,5,2,82,1,27.11111111111111,2
182,0.13500000000000004,5,4,83,0,29.333333333333332,0
183,0.13500000000000004,5,4,83,1,7.0,0
184,0.14000000000000004,5,1,84,0,24.0,2
185,0.14000000000000004,5,1,84,1,4.0,0
186,0.14000000000000004,5,2,85,0,9.444444444444445,0
187,0.14000000000000004,5,2,85,1,35.666666666666664,0
188,0.14000000000000004,5,4,86,0,42.44444444444444,3
189,0.14000000000000004,5,4,86,1,25.555555555555557,1
190,0.14500000000000005,5,1,87,0,3.7777777777777777,0
191,0.14500000000000005,5,1,87,1,18.77777777777778,1
192,0.14500000000000005,5,2,88,0,4.555555555555555,0
193,0.14500000000000005,5,2,88,1,8.777777777777779,0
194,0.14500000000000005,5,4,89,0,64.88888888888889,5
195,0.14500000000000005,5,4,89,1,30.666666666666668,0
196,0.15000000000000005,5,1,90,0,16.555555555555557,0
197,0.15000000000000005,5,1,90,1,5.777777777777778,0
198,0.15000000000000005,5,2,91,0,54.77777777777778,4
199,0.15000000000000005,5,2,91,1,13.11111111111111,0
200,0.15000000000000005,5,4,92,0,18.333333333333332,0
201,0.15000000000000005,5,4,92,1,71.22222222222223,4
202,0.15500000000000005,5,1,93,0,7.444444444444445,0
203,0.15500000000000005,5,1,93,1,4.777777777777778,0
204,0.15500000000000005,5,2,94,0,72.22222222222223,4
205,0.15500000000000005,5,2,94,1,21.555555555555557,0
206,0.15500000000000005,5,4,95,0,28.77777777777778,0
207,0.15500000000000005,5,4,95,1,13.11111111111111,0
208,0.16000000000000006,5,1,96,0,3.7777777777777777,0
209,0.16000000000000006,5,1,96,1,2.7777777777777777,0
210,0.16000000000000006,5,2,97,0,37.666666666666664,3
211,0.16000000000000006,5,2,97,1,65.66666666666667,5
212,0.16000000000000006,5,4,98,0,21.555555555555557,0
213,0.16000000000000006,5,4,98,1,28.666666666666668,0
214,0.16500000000000006,5,1,99,0,11.88888888888889,0
215,0.16500000000000006,5,1,99,1,4.666666666666667,0
216,0.16500000000000006,5,2,100,0,13.0,0
217,0.16500000000000006,5,2,100,1,15.444444444444445,0
218,0.16500000000000006,5,4,101,0,39.22222222222222,0
219,0.16500000000000006,5,4,101,1,31.444444444444443,0
220,0.17000000000000007,5,1,102,0,20.88888888888889,1
221,0.17000000000000007,5,1,102,1,8.0,0
222,0.17000000000000007,5,2,103,0,47.666666666666664,4
223,0.17000000000000007,5,2,103,1,4.777777777777778,0
224,0.17000000000000007,5,4,104,0,22.666666666666668,1
225,0.17000000000000007,5,4,104,1,18.88888888888889,0
226,0.17500000000000007,5,1,105,0,15.88888888888889,1
227,0.17500000000000007,5,1,105,1,18.11111111111111,1
228,0.17500000000000007,5,2,106,0,20.666666666666668,0
229,0.17500000000000007,5,2,106,1,21.0,0
230,0.17500000000000007,5,4,107,0,17.88888888888889,1
231,0.17500000000000007,5,4,107,1,40.55555555555556,1
232,0.18000000000000008,5,1,108,0,4.0,0
233,0.18000000000000008,5,1,108,1,8.222222222222221,0
234,0.18000000000000008,5,2,109,0,25.11111111111111,2
235,0.18000000000000008,5,2,109,1,35.55555555555556,0
236,0.18000000000000008,5,4,110,0,44.77777777777778,3
237,0.18000000000000008,5,4,110,1,20.333333333333332,1
238,0.18500000000000008,5,1,111,0,1.8888888888888888,0
239,0.18500000000000008,5,1,111,1,10.555555555555555,0
240,0.18500000000000008,5,2,112,0,42.666666666666664,1
241,0.18500000000000008,5,2,112,1,16.0,0
242,0.18500000000000008,5,4,113,0,13.222222222222221,0
243,0.18500000000000008,5,4,113,1,36.22222222222222,1
244,0.19000000000000009,5,1,114,0,3.4444444444444446,0
245,0.19000000000000009,5,1,114,1,15.777777777777779,1
246,0.19000000000000009,5,2,115,0,29.11111111111111,1
247,0.19000000000000009,5,2,115,1,59.888888888888886,2
248,0.19000000000000009,5,4,116,0,8.333333333333334,0
249,0.19000000000000009,5,4,116,1,51.666666666666664,4
250,0.1950000000000001,5,1,117,0,2.6666666666666665,0
251,0.1950000000000001,5,1,117,1,14.333333333333334,1
252,0.1950000000000001,5,2,118,0,16.666666666666668,0
253,0.1950000000000001,5,2,118,1,16.88888888888889,0
254,0.1950000000000001,5,4,119,0,57.888888888888886,4
255,0.1950000000000001,5,4,119,1,39.666666666666664,2
256,0.2000000000000001,5,1,120,0,8.11111111111111,0
257,0.2000000000000001,5,1,120,1,13.555555555555555,0
258,0.2000000000000001,5,2,121,0,7.222222222222222,0
259,0.2000000000000001,5,2,121,1,15.444444444444445,0
260,0.2000000000000001,5,4,122,0,17.333333333333332,0
261,0.2000000000000001,5,4,122,1,17.333333333333332,1
262,0.2050000000000001,5,1,123,0,1.8888888888888888,0
263,0.2050000000000001,5,1,123,1,17.555555555555557,1
264,0.2050000000000001,5,2,124,0,15.0,1
265,0.2050000000000001,5,2,124,1,29.0,1
266,0.2050000000000001,5,4,125,0,37.55555555555556,1
267,0.2050000000000001,5,4,125,1,35.0,0
268,0.2100000000000001,5,1,126,0,4.444444444444445,0
269,0.2100000000000001,5,1,126,1,10.666666666666666,0
270,0.2100000000000001,5,2,127,0,26.333333333333332,0
271,0.2100000000000001,5,2,127,1,17.88888888888889,0
272,0.2100000000000001,5,4,128,0,36.44444444444444,0
273,0.2100000000000001,5,4,128,1,35.22222222222222,2
274,0.2150000000000001,5,1,129,0,16.555555555555557,1
275,0.2150000000000001,5,1,129,1,5.333333333333333,0
276,0.2150000000000001,5,2,130,0,16.444444444444443,0
277,0.2150000000000001,5,2,130,1,22.88888888888889,0
278,0.2150000000000001,5,4,131,0,92.44444444444444,4
279,0.2150000000000001,5,4,131,1,35.55555555555556,2
280,0.2200000000000001,5,1,132,0,4.666666666666667,0
281,0.2200000000000001,5,1,132,1,2.111111111111111,0
282,0.2200000000000001,5,2,133,0,20.333333333333332,0
283,0.2200000000000001,5,2,133,1,8.222222222222221,0
284,0.2200000000000001,5,4,134,0,26.666666666666668,0
285,0.2200000000000001,5,4,134,1,29.11111111111111,0
286,0.22500000000000012,5,1,135,0,11.777777777777779,0
287,0.22500000000000012,5,1,135,1,2.5555555555555554,0
288,0.22500000000000012,5,2,136,0,28.555555555555557,2
289,0.22500000000000012,5,2,136,1,11.88888888888889,0
290,0.22500000000000012,5,4,137,0,45.55555555555556,2
291,0.22500000000000012,5,4,137,1,30.77777777777778,2
292,0.23000000000000012,5,1,138,0,15.222222222222221,1
293,0.23000000000000012,5,1,138,1,3.6666666666666665,0
294,0.23000000000000012,5,2,139,0,21.77777777777778,1
295,0.23000000000000012,5,2,139,1,9.666666666666666,0
296,0.23000000000000012,5,4,140,0,47.22222222222222,0
297,0.23000000000000012,5,4,140,1,12.222222222222221,0
298,0.23500000000000013,5,1,141,0,13.666666666666666,1
299,0.23500000000000013,5,1,141,1,3.5555555555555554,0
300,0.23500000000000013,5,2,142,0,4.777777777777778,0
301,0.23500000000000013,5,2,142,1,26.11111111111111,2
302,0.23500000000000013,5,4,143,0,57.888888888888886,0
303,0.23500000000000013,5,4,143,1,35.333333333333336,0
304,0.24000000000000013,5,1,144,0,12.777777777777779,1
305,0.24000000000000013,5,1,144,1,3.111111111111111,0
306,0.24000000000000013,5,2,145,0,45.55555555555556,3
307,0.24000000000000013,5,2,145,1,46.666666666666664,1
308,0.24000000000000013,5,4,146,0,97.88888888888889,7
309,0.24000000000000013,5,4,146,1,38.44444444444444,2
310,0.24500000000000013,5,1,147,0,12.333333333333334,0
311,0.24500000000000013,5,1,147,1,29.555555555555557,2
312,0.24500000000000013,5,2,148,0,3.3333333333333335,0
313,0.24500000000000013,5,2,148,1,6.222222222222222,0
314,0.24500000000000013,5,4,149,0,44.44444444444444,1
315,0.24500000000000013,5,4,149,1,100.0,9
316,0.2500000000000001,5,1,150,0,15.222222222222221,1
317,0.2500000000000001,5,1,150,1,4.333333333333333,0
318,0.2500000000000001,5,2,151,0,21.0,1
